,id,gender,age,topic,sign,grupo_edad,Freq,cluster,embd_x_coord,embd_y_coord,embd_z_coord
16364,3671984,male,16,Arts,Aquarius,A,4,1,-114.0273189889779,-156.37301380305126,-10.337731658263422
16365,3885773,female,42,indUnk,Cancer,C,9,2,-316.5746897550524,496.37414627712405,0.36482608644071196
16366,3614686,female,17,Student,Aquarius,A,6,1,-107.36417726273694,-149.44104991752585,-215.83190099190804
16367,3957524,female,26,indUnk,Gemini,B,35,0,184.15242263330148,36.74411596157065,0.1547954801572447
16368,3393354,male,24,Consulting,Virgo,B,7,0,193.0041802658365,38.79866211699089,0.11874240186935021
16369,1589546,male,41,Consulting,Virgo,C,13,2,-206.56550682290012,323.79667201222964,0.23063557016797603
16370,3677162,female,24,Advertising,Libra,B,13,0,192.31899580521647,38.851217834409645,0.11886081192550434
16371,3609918,female,24,indUnk,Gemini,B,65,0,184.15242263330248,36.74411596157055,0.15479548015503503
16372,3983737,male,26,Government,Sagittarius,B,2,0,195.94717799873916,39.57210241906671,0.11981739976340866
16373,3618581,male,34,Construction,Scorpio,C,14,2,-198.1489063148156,315.35617974916096,0.22672007166600333
16374,936136,female,25,Telecommunications,Leo,B,77,0,189.4397740862238,38.085748160831486,0.11660696079373364
16375,4248636,male,23,Student,Aries,B,2,0,263.85997855102727,52.518197676862734,0.16678028768486972
16376,3598030,female,27,Arts,Sagittarius,B,31,0,215.99985479843838,42.831586005317725,0.10099093887188709
16377,3785243,female,24,Technology,Pisces,B,29,0,239.26012670488797,47.349377940362004,0.1166860894162113
16378,2631733,female,24,indUnk,Gemini,B,39,0,184.1524226333016,36.74411596157081,0.1547954801559636
16379,3733111,male,23,Arts,Sagittarius,B,11,0,215.99985479843792,42.831586005318414,0.10099093887261558
16380,3951637,female,13,Student,Sagittarius,A,5,1,-107.36417726273598,-149.4410499175276,-215.83190099190588
16381,3474008,female,24,indUnk,Sagittarius,B,51,0,184.15242263330305,36.744115961570294,0.1547954801568696
16382,3191687,male,14,Student,Libra,A,46,1,-107.36417726273568,-149.4410499175261,-215.83190099190725
16383,4164391,male,15,indUnk,Libra,A,8,3,-265.74214701314753,-370.34138635813554,815.6823505135854
16384,3057452,male,25,Arts,Gemini,B,16,0,215.99985479843798,42.831586005318286,0.10099093887240797
16385,2610782,male,15,Student,Scorpio,A,22,1,-107.36417726273595,-149.44104991752727,-215.8319009919067
16386,3076278,female,24,Student,Scorpio,B,30,0,263.85997855102534,52.51819767686253,0.1667802876839714
16387,4015154,male,24,Non-Profit,Aquarius,B,2,0,201.11970039381555,40.7677221026342,0.1194847145291749
16388,3360808,female,24,indUnk,Scorpio,B,63,0,184.1524226333003,36.74411596156899,0.1547954801577183
16389,3913212,male,26,Transportation,Sagittarius,B,25,0,186.15527850748637,37.61388670063062,0.11479530133618149
16390,3688373,male,26,Transportation,Cancer,B,5,0,186.1552785074861,37.6138867006305,0.11479530133603656
16391,3374648,male,33,Technology,Cancer,C,12,2,-226.9403354586502,355.30884832785034,0.23580691637204695
16392,2772005,male,16,Student,Virgo,A,35,1,-107.36417726273588,-149.44104991752778,-215.83190099190702
16393,3046215,male,17,indUnk,Sagittarius,A,31,3,-265.742147013146,-370.34138635813355,815.682350513581
16394,3809420,female,14,Student,Libra,A,4,1,-107.36417726273528,-149.44104991752667,-215.83190099190608
16395,3984362,female,25,indUnk,Scorpio,B,31,0,184.1524226333025,36.7441159615714,0.154795480156325
16396,3534015,female,24,Education,Libra,B,11,0,229.24318117545113,45.119806807848406,0.10181891391120998
16397,4093203,male,17,Student,Scorpio,A,13,1,-107.3641772627356,-149.44104991752647,-215.83190099190696
16398,4281250,female,17,indUnk,Scorpio,A,5,3,-265.74214701314713,-370.3413863581341,815.6823505135837
16399,2551019,male,16,indUnk,Virgo,A,3,3,-265.74214701314753,-370.34138635813594,815.682350513582
16400,2166338,male,17,Student,Libra,A,9,1,-107.36417726273618,-149.44104991752724,-215.83190099190762
16401,3037713,male,35,Student,Aries,C,52,2,-204.40957954747137,320.3855247276991,0.2283861056188623
16402,1583560,female,24,Student,Sagittarius,B,3,0,263.85997855102795,52.51819767686146,0.1667802876841505
16403,3548939,male,27,indUnk,Pisces,B,14,0,184.1524226333022,36.74411596157159,0.1547954801537873
16404,4075146,male,15,Student,Gemini,A,24,1,-107.36417726273713,-149.44104991752675,-215.831900991908
16405,4145798,female,23,Communications-Media,Scorpio,B,6,0,214.39570052527546,42.590510482569236,0.1246933744357941
16406,3151807,female,25,indUnk,Virgo,B,33,0,184.15242263330194,36.744115961569975,0.15479548015654304
16407,3512279,male,17,indUnk,Cancer,A,5,3,-265.7421470131466,-370.34138635813775,815.6823505135809
16408,3306403,female,24,Tourism,Gemini,B,4,0,187.70672753968663,37.73672031431866,0.11558842249778391
16409,4067843,male,23,Student,Aries,B,5,0,263.85997855102727,52.51819767686358,0.16678028768610934
16410,4148028,female,16,Student,Capricorn,A,10,1,-107.3641772627365,-149.44104991752707,-215.8319009919073
16411,4157143,female,25,Accounting,Taurus,B,8,0,189.51994087729935,38.126855834402825,0.12079521770008254
16412,3487788,male,15,Student,Cancer,A,5,1,-107.36417726273679,-149.44104991752758,-215.8319009919077
16413,4263006,male,16,Communications-Media,Sagittarius,A,3,1,-105.34866914721451,-146.05090972039847,-10.337333179360018
16414,3530634,male,37,Technology,Capricorn,C,27,2,-226.9403354586504,355.3088483278509,0.23580691637143336
16415,1101683,female,16,Arts,Libra,A,81,1,-114.02731898897761,-156.37301380305038,-10.33773165826324
16416,3798169,female,25,indUnk,Virgo,B,3,0,184.1524226333006,36.74411596157007,0.15479548015637276
16417,3520350,male,16,Student,Aries,A,23,1,-107.36417726273663,-149.4410499175266,-215.83190099190847
16418,3344485,male,25,indUnk,Capricorn,B,9,0,184.152422633305,36.74411596156829,0.15479548015479394
16419,3903607,female,25,Law,Taurus,B,4,0,194.78932782545593,39.34279354967716,0.11976299553315088
16420,3112128,male,17,Student,Leo,A,9,1,-107.36417726273659,-149.44104991752582,-215.83190099190773
16421,3678056,male,27,Communications-Media,Capricorn,B,7,0,214.3957005252754,42.59051048256889,0.12469337443635713
16422,3742975,male,34,Communications-Media,Capricorn,C,7,2,-209.52913293248542,328.34201568039254,0.23166189259501516
16423,3787443,male,15,Education,Libra,A,6,1,-118.36717243412508,-161.52228990249824,-9.429941231396842
16424,3807844,female,15,Student,Taurus,A,23,1,-107.36417726273599,-149.4410499175274,-215.8319009919056
16425,713224,male,16,Student,Capricorn,A,111,1,-107.36417726273604,-149.4410499175263,-215.8319009919073
16426,4156247,female,13,indUnk,Virgo,A,7,1,-107.58445035333818,-149.91127053311962,326.58510036463315
16427,1982416,male,42,indUnk,Pisces,C,102,2,-316.57468975505225,496.3741462771249,0.3648260864403063
16428,3287340,male,35,Internet,Virgo,C,15,2,-211.62099117410455,331.60593473598715,0.2333777933203064
16429,2664253,male,23,Engineering,Cancer,B,19,0,205.75405330880244,41.320659689009446,0.12376059312546901
16430,239703,male,47,Internet,Leo,C,20,2,-211.6209911741048,331.6059347359862,0.23337779332074413
16431,3935754,male,23,Technology,Cancer,B,4,0,239.2601267048868,47.34937794036137,0.11668608941578726
16432,3514082,male,17,Student,Gemini,A,38,1,-107.3641772627364,-149.4410499175276,-215.83190099190668
16433,3447574,female,16,Student,Aries,A,6,1,-107.36417726273571,-149.44104991752647,-215.83190099190645
16434,1270372,female,33,Manufacturing,Aries,C,42,2,-197.97771884791325,318.14081611774185,0.22885689278813698
16435,1909905,male,33,Arts,Capricorn,C,29,2,-215.4239301764562,337.2381976838287,0.22453847092840895
16436,3297368,male,27,Education,Leo,B,9,0,229.24318117545175,45.119806807848484,0.10181891391147185
16437,3456487,female,16,Student,Pisces,A,7,1,-107.36417726273613,-149.4410499175268,-215.83190099190642
16438,2310335,male,15,Student,Aries,A,35,1,-107.36417726273531,-149.44104991752738,-215.83190099190614
16439,3785150,female,16,Student,Pisces,A,3,1,-107.36417726273618,-149.4410499175276,-215.8319009919068
16440,3914954,female,35,Consulting,Capricorn,C,11,2,-206.56550682289887,323.7966720122286,0.2306355701678298
16441,3612085,female,16,indUnk,Aquarius,A,23,1,-107.58445035333793,-149.9112705331189,326.5851003646328
16442,3444137,female,27,Government,Taurus,B,16,0,195.94717799874107,39.57210241906673,0.11981739976399655
16443,3299604,male,23,Sports-Recreation,Aries,B,5,0,186.35837304241235,37.27591284914762,0.11415182270812473
16444,4203496,male,16,Student,Gemini,A,5,1,-107.36417726273696,-149.44104991752738,-215.83190099190784
16445,4067088,male,36,Internet,Gemini,C,12,2,-211.6209911741039,331.6059347359872,0.23337779331985245
16446,3823251,male,15,indUnk,Pisces,A,7,1,-107.58445035333826,-149.91127053311953,326.5851003646325
16447,4129313,male,14,Student,Aquarius,A,27,1,-107.36417726273632,-149.4410499175272,-215.8319009919072
16448,3681319,female,27,Government,Virgo,B,38,0,195.9471779987406,39.57210241906732,0.11981739976450323
16449,3773363,male,23,indUnk,Virgo,B,4,0,184.152422633303,36.74411596157101,0.15479548015593986
16450,278541,male,27,Internet,Scorpio,B,14,0,205.41459965572548,40.85035039510526,0.12301988022361021
16451,3293891,male,35,indUnk,Pisces,C,2,2,-316.57468975505196,496.37414627712246,0.3648260864410397
16452,3387954,male,33,Religion,Leo,C,15,2,-196.6000644692283,319.6962267046669,0.2302959663702804
16453,742744,male,27,Arts,Taurus,B,142,0,215.99985479843753,42.831586005318485,0.10099093887203874
16454,4307376,female,25,Non-Profit,Gemini,B,4,0,201.1197003938163,40.76772210263436,0.11948471452914886
16455,2834357,male,17,indUnk,Sagittarius,A,19,1,-107.58445035333806,-149.91127053311882,326.5851003646335
16456,4116532,male,15,Student,Virgo,A,8,1,-107.36417726273562,-149.44104991752707,-215.83190099190696
16457,4286996,female,14,indUnk,Libra,A,3,1,-107.58445035333834,-149.91127053311902,326.5851003646336
16458,3385669,male,25,Technology,Leo,B,4,0,239.2601267048867,47.34937794036026,0.11668608941588893
16459,2099552,male,37,Marketing,Gemini,C,12,2,-203.6495698649852,319.20449623108726,0.22719250992391396
16460,3165504,male,24,BusinessServices,Cancer,B,23,0,192.04216527910904,38.607572382571995,0.1182017368705902
16461,4001477,male,26,indUnk,Pisces,B,10,0,184.1524226333018,36.74411596157055,0.15479548015376815
16462,3417146,female,23,indUnk,Virgo,B,25,0,184.15242263330148,36.744115961572135,0.15479548015580194
16463,1535244,male,17,Student,Virgo,A,14,1,-107.36417726273591,-149.44104991752644,-215.83190099190682
16464,4075053,male,26,Technology,Virgo,B,20,0,239.26012670488723,47.349377940360554,0.11668608941574815
16465,4086462,male,27,indUnk,Capricorn,B,20,0,184.1524226333018,36.744115961570586,0.15479548015642305
16466,3742279,male,24,InvestmentBanking,Gemini,B,72,0,184.92991356631092,36.83725459392447,0.11742653038831476
16467,4318460,female,13,Arts,Libra,A,3,1,-114.02731898897804,-156.37301380305163,-10.337731658262898
16468,3891521,male,17,Student,Taurus,A,7,1,-107.36417726273585,-149.44104991752567,-215.83190099190884
16469,2058500,female,23,indUnk,Capricorn,B,1,0,184.1524226333012,36.74411596157021,0.15479548015498604
16470,3784198,male,39,Education,Leo,C,7,2,-219.92504999155952,344.0009832826733,0.2239148979202497
16471,3301387,male,15,Student,Taurus,A,2,1,-107.36417726273511,-149.44104991752775,-215.8319009919063
16472,4275482,female,25,indUnk,Libra,B,2,0,184.15242263330182,36.74411596157017,0.15479548015596725
16473,4265001,male,17,Technology,Scorpio,A,4,1,-104.89476979361324,-139.68439073978715,-12.603008413030647
16474,3545562,female,24,indUnk,Scorpio,B,99,0,184.1524226333015,36.74411596157138,0.15479548015545705
16475,3328515,male,26,indUnk,Taurus,B,1,0,184.15242263330106,36.744115961571374,0.15479548015582162
16476,742948,female,26,BusinessServices,Aries,B,177,0,192.04216527910827,38.607572382572094,0.11820173687079163
16477,3297312,female,16,indUnk,Pisces,A,4,1,-107.58445035333875,-149.91127053311953,326.5851003646346
16478,1397914,male,41,indUnk,Sagittarius,C,47,2,-316.5746897550539,496.37414627712434,0.36482608644058634
16479,3491482,male,25,Technology,Libra,B,67,0,239.26012670488862,47.34937794036129,0.11668608941565761
16480,3727222,female,23,indUnk,Libra,B,12,0,184.1524226333026,36.74411596157176,0.15479548015533992
16481,3855724,female,34,Education,Cancer,C,5,2,-219.9250499915617,344.00098328267353,0.22391489791922883
16482,3384263,male,15,Student,Leo,A,10,1,-107.36417726273703,-149.44104991752636,-215.83190099190742
16483,2773021,female,17,indUnk,Scorpio,A,140,1,-107.58445035333841,-149.91127053311902,326.5851003646328
16484,3203571,male,27,Student,Virgo,B,13,0,263.85997855102767,52.51819767686111,0.16678028768526024
16485,3423033,male,24,Student,Scorpio,B,20,0,263.8599785510285,52.51819767686261,0.1667802876835378
16486,4015982,female,25,indUnk,Leo,B,36,0,184.15242263330296,36.74411596156934,0.1547954801551277
16487,3817200,male,23,Student,Taurus,B,7,0,263.859978551025,52.51819767686307,0.16678028768496966
16488,698314,female,17,Student,Virgo,A,16,1,-107.36417726273636,-149.44104991752639,-215.83190099190853
16489,3425474,male,34,indUnk,Sagittarius,C,13,2,-316.57468975505356,496.3741462771242,0.3648260864382791
16490,1180158,male,23,Consulting,Gemini,B,161,0,193.00418026583736,38.79866211699059,0.11874240186984429
16491,3855635,female,38,Arts,Cancer,C,5,2,-215.4239301764556,337.2381976838274,0.22453847092967447
16492,3641551,male,15,Student,Sagittarius,A,11,1,-107.36417726273697,-149.4410499175279,-215.8319009919077
16493,3699007,male,17,Student,Libra,A,40,1,-107.36417726273712,-149.44104991752678,-215.83190099190819
16494,4278520,female,26,Telecommunications,Virgo,B,2,0,189.43977408622425,38.08574816083155,0.11660696079391066
16495,3795215,female,17,Student,Gemini,A,9,1,-107.36417726273712,-149.44104991752744,-215.8319009919091
16496,3535534,male,26,Technology,Aries,B,4,0,239.2601267048884,47.34937794036176,0.1166860894156681
16497,4119176,male,27,InvestmentBanking,Capricorn,B,29,0,184.92991356631086,36.83725459392452,0.1174265303883262
16498,3929130,female,26,Telecommunications,Aquarius,B,11,0,189.43977408622342,38.08574816083105,0.11660696079376422
16499,3670728,female,24,indUnk,Aries,B,24,0,184.1524226333012,36.74411596156968,0.15479548015496944
16500,3803417,female,24,Chemicals,Capricorn,B,18,0,185.65914740162296,36.961875861214025,0.11590215814387782
16501,2464907,male,36,Technology,Virgo,C,11,2,-226.94033545865028,355.3088483278512,0.23580691637130244
16502,3816343,female,14,Student,Pisces,A,4,1,-107.36417726273561,-149.44104991752675,-215.8319009919072
16503,3681458,female,17,Student,Scorpio,A,41,1,-107.36417726273538,-149.44104991752772,-215.8319009919066
16504,3474823,male,16,indUnk,Virgo,A,5,1,-107.58445035333823,-149.9112705331192,326.58510036463156
16505,3844126,female,16,Student,Libra,A,13,1,-107.36417726273534,-149.44104991752639,-215.8319009919056
16506,3547400,female,23,Tourism,Taurus,B,3,0,187.70672753968682,37.736720314318724,0.11558842249706007
16507,3425453,female,35,BusinessServices,Sagittarius,C,3,2,-202.5800052465822,317.5314609012198,0.22552540546865804
16508,3648082,female,46,Automotive,Leo,C,18,2,-197.0118911052505,313.8899478576693,0.2248793172614147
16509,3417759,female,34,Arts,Leo,C,3,2,-215.4239301764563,337.2381976838257,0.2245384709290308
16510,3374243,male,16,indUnk,Virgo,A,49,1,-107.58445035333796,-149.91127053311936,326.5851003646327
16511,4028714,male,16,indUnk,Sagittarius,A,2,1,-107.58445035333844,-149.91127053311897,326.5851003646336
16512,3656727,female,17,Student,Virgo,A,7,1,-107.36417726273633,-149.44104991752732,-215.8319009919072
16513,1871937,female,41,Consulting,Leo,C,22,2,-206.56550682289847,323.7966720122288,0.23063557016804243
16514,3410552,male,15,Education,Capricorn,A,3,1,-118.36717243412461,-161.52228990249867,-9.429941231397377
16515,4075308,female,15,Student,Scorpio,A,3,1,-107.3641772627367,-149.44104991752587,-215.8319009919084
16516,3781383,male,15,Student,Gemini,A,4,1,-107.36417726273687,-149.441049917527,-215.83190099190747
16517,3714416,female,24,indUnk,Scorpio,B,10,0,184.15242263330083,36.744115961569975,0.15479548015670286
16518,322624,female,17,Non-Profit,Virgo,A,1333,1,-111.03059371791511,-152.07710249688523,-9.924125322507564
16519,3648955,male,17,Student,Cancer,A,18,1,-107.36417726273766,-149.44104991752673,-215.8319009919097
16520,2994939,male,37,Internet,Libra,C,37,2,-211.6209911741045,331.60593473598624,0.2333777933203918
16521,3537559,male,27,Architecture,Cancer,B,10,0,186.95282614233244,37.401793768055974,0.11514456118103737
16522,2448893,male,17,Education,Virgo,A,95,1,-118.36717243412419,-161.5222899024993,-9.429941231398246
16523,3375748,female,24,Student,Pisces,B,53,0,263.85997855102653,52.51819767686361,0.16678028768614045
16524,3521102,male,17,Tourism,Sagittarius,A,6,1,-106.90901328539125,-147.96045469761216,-9.287685532508878
16525,3541261,male,15,Non-Profit,Aquarius,A,21,1,-111.03059371791377,-152.07710249688486,-9.924125322506942
16526,7596,male,26,Internet,Scorpio,B,14,0,205.41459965572597,40.850350395105565,0.12301988022217551
16527,3906646,female,24,RealEstate,Pisces,B,16,0,185.9090302643472,37.00755779371337,0.11457035793169112
16528,3367525,male,23,Technology,Libra,B,6,0,239.260126704887,47.349377940360405,0.11668608941605296
